game_number,day,active_networks,last_day_networks,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,l1_price,l2_price,l3_price,l4_price,l5_price,l6_price,l7_price
157,21,2,1,2,3,0,0,3,3,0,0,0.17228016603935253,0.1666666666666667,0.15980833607445638,0.15615596499307383,0.13710207113253284,0.11920529881897163,0.11013849139676911
157,22,3,0,1,4,0,0,2,3,0,0,0.17438980816395105,0.1704200593051659,0.16832633903940866,0.1666666666666667,0.1585676699090291,0.15506367787507774,0.15274707483351666
157,23,3,1,1,4,0,0,3,4,0,0,0.1666666666666667,0.1664489175772434,0.15511524372702587,0.1486571022923715,0.1420258036272673,0.12173230579854993,0.1130980731127343
157,24,3,1,1,3,0,0,4,3,1,0,0.1924683385098494,0.18485385020772876,0.17003841044556472,0.1626194099211581,0.1574470435927725,0.14042950175341368,0.13888888888888892
157,25,3,0,0,2,0,0,5,3,2,0,0.18666014311941798,0.1787937293404009,0.16735786188712998,0.1666666666666667,0.16236800933083337,0.10832540443361462,0.1060825941997114
157,26,4,0,0,3,0,0,5,4,2,0,0.1666666666666667,0.15571686518398822,0.152211735118157,0.13600942045318432,0.13133815583648117,0.1244846688410679,0.11055549273608721
157,27,5,1,1,3,0,0,6,4,2,0,0.1940847440084662,0.1546619501037694,0.15133666711861876,0.1409712739084018,0.13888888888888892,0.13229684702666697,0.11574516995663904
157,28,5,0,2,4,0,0,4,2,2,0,0.19412236383404619,0.185293794761487,0.17714839756899464,0.17097652573574618,0.1619017296942768,0.13888888888888892,0.12526679119301679
157,29,5,3,3,5,0,0,5,3,2,0,0.19992430038449444,0.17266043780760748,0.1666666666666667,0.1626298800555271,0.15825255370831953,0.14644472650636559,0.10838752025970459
157,30,4,3,3,4,1,0,4,3,2,0,0.19902476894728827,0.1666666666666667,0.15844836045173422,0.1442384629644094,0.13913462865354934,0.13538163928455665,0.12170302244238529
157,31,2,1,3,2,1,0,3,1,2,0,0.1955825608559234,0.1932545331488899,0.1922734464013378,0.1879810465020341,0.18470245726881127,0.1666666666666667,0.14176909517433722
157,32,2,1,2,1,1,0,2,0,2,0,0.20000000000000004,0.1837634394512709,0.15884585666218717,0.1373835709782373,0.13477313085528303,0.13439498103108735,0.13120081804346723
157,33,2,1,1,1,0,0,2,1,2,1,0.19543833358167423,0.1926078312202757,0.18726767269853278,0.17703820556255795,0.1727814422714446,0.1666666666666667,0.10505000896168637
157,34,2,0,2,1,0,0,2,1,1,1,0.20000000000000004,0.19292078984703737,0.19283300804735237,0.19057816312820303,0.1890472767777223,0.15990751958638932,0.15526058207755306
157,35,2,1,3,1,0,0,2,1,1,1,0.19343332950486813,0.1666666666666667,0.1652910589300175,0.15809439762103183,0.1526344017055217,0.1479047864452617,0.1477942990077825
157,36,2,1,2,2,0,1,1,0,0,0,0.19220149141008336,0.1666666666666667,0.15283828785890996,0.13237219789531351,0.11960573817136927,0.11793617912934039,0.11623512408783326
157,37,2,1,3,2,0,1,2,1,0,0,0.1911034510200652,0.18408276666099405,0.18198782193814272,0.1666666666666667,0.16653205764231566,0.15683715276568333,0.1286293364442288
157,38,3,0,3,2,0,1,2,1,0,0,0.1907266868865064,0.1805799560613173,0.1666666666666667,0.1648156041706037,0.15992841900792243,0.15329130062937835,0.12418206000415064
157,39,3,0,4,2,0,1,3,1,0,0,0.19366894131814685,0.1902719566185329,0.18717117123181592,0.18638217034544333,0.1666666666666667,0.12564517549419787,0.11793936296442183
157,40,3,1,5,2,0,1,4,1,0,0,0.19202658969325379,0.19061070459875729,0.17693741619260211,0.1720410959979431,0.1666666666666667,0.13886956375508103,0.11382687245839856
157,41,2,1,5,2,0,0,4,2,0,0,0.19063130648496712,0.1760683285852107,0.173244014969343,0.17076510186587207,0.1666666666666667,0.15970513563472694,0.12574893103305565
157,42,2,0,3,2,0,1,2,2,0,1,0.19641589175947066,0.19430810490641137,0.19079231766135787,0.1666666666666667,0.16279535455555566,0.15663886826305767,0.13402563553941782
157,43,2,1,3,2,0,1,2,3,0,1,0.194036787130283,0.1666666666666667,0.15404654826856712,0.13942663241038755,0.12766217553932352,0.12382744980116246,0.11256636822235669
157,44,2,1,2,3,0,1,1,3,0,1,0.19982630767581733,0.181123578359982,0.1666666666666667,0.14643813498738567,0.1392132496538507,0.13797710956953607,0.124140546677347
157,45,2,1,1,4,0,1,0,3,0,1,0.18306973800114373,0.18104601255625147,0.1666666666666667,0.15789084981324564,0.1543363130114549,0.14993395197367818,0.13070107485427504
157,46,2,0,1,4,0,1,0,3,0,1,0.1946664273450447,0.18009856136944957,0.1666666666666667,0.15259464822938906,0.14796889955535014,0.12416688152655052,0.12163029228228417
157,47,2,2,1,4,0,1,1,3,0,1,0.1766513518327558,0.1666666666666667,0.15805495608208542,0.15377482613477728,0.15123966465573718,0.11812191036997877,0.11381613485901709
157,48,3,0,0,4,0,1,2,2,1,1,0.1940254973317772,0.1840277634827474,0.17118312401926639,0.1666666666666667,0.16507012816852817,0.15797573656038738,0.11849440699710283
157,49,4,1,1,4,0,1,2,2,1,1,0.1666666666666667,0.15590137385872138,0.15265637646946972,0.15153533567313088,0.1218126451580645,0.11142146778064987,0.1102288690515788
157,50,4,1,1,3,0,1,2,2,1,1
157,51,4,1,1,2,0,1,2,1,1,1
157,52,3,0,1,1,0,0,2,0,2,0,0.1869175985630644,0.1703485079788818,0.13888888888888892,0.12640203811031572,0.11663686374541445,0.10403201090450738,0.10334465153825105
157,53,3,1,1,1,0,0,3,1,2,0,0.19894172658006487,0.18291453315106085,0.1774797233641725,0.14289837334853037,0.13888888888888892,0.11696117600892109,0.10356955554513803
157,54,3,1,1,0,0,0,3,1,2,0
157,55,3,0,2,1,0,0,3,2,1,0,0.1961425989786085,0.18454366969916908,0.18362851922490425,0.15456284314308247,0.14576351094359052,0.13888888888888892,0.12512804350401888
157,56,3,0,3,2,0,0,4,3,1,0
157,57,3,2,3,2,0,0,4,3,1,0
157,58,2,2,2,1,0,0,1,1,0,0
157,59,0,0,0,0,0,0,0,0,0,0
157,60,0,0,0,0,0,0,0,0,0,0
158,0,8,0,6,0,2,0,6,2,0,0,0.2,0.2,0.16946751890654263,0.162232862797267,0.14647692780137178,0.14200654951315017,0.1163680007729419
158,1,8,0,7,1,2,0,7,3,0,0,1.0E-9,0.42305932412862274,0.2,0.19662071859908176,0.1760208176486977,0.16946751890654263,0.16940203177156446
158,2,8,0,8,2,2,0,7,3,0,0,1.0E-9,0.4885,0.20591816433821108,0.2,0.2,0.16946751890654263,0.16655362857381342
158,3,8,0,9,2,3,0,7,3,0,0,1.0E-9,0.5225,0.2,0.19294531998490377,0.16946751890654263,0.15563830247066684,0.13151907235925073
